id,text,keyword,user_name,date,location
1305657404017778696,"Thank You, John Kerry! If You Care About Our World & #ClimateChange ~ Listen To The Man. #mondaythoughts #MondayMotivation #ClimateCrisis #Conservation #wildfires ",#ClimateChange #mondaythoughts #MondayMotivation #ClimateCrisis #Conservation #wildfires,BeautyWomantoW1,2020-09-14 23:59:17+00:00,
1305657394286874625,US 2020 election: Climate change takes centre stage amid wildfires ,,bhushan_gyan,2020-09-14 23:59:15+00:00,
1305657390658920448,US WEST COAST FIRES Task #1: • Determine the real causes: FORCE MAJEURE or ARSON? Limbo status: devastating. Transparency & Exposure. B.C.: No Issue #wildfires #California #WashingtonWildfires #Oregon #FireFighters #Arson #ForceMajeure #Transparency #Accountability #Monday,#wildfires #California #WashingtonWildfires #Oregon #FireFighters #Arson #ForceMajeure #Transparency #Accountability #Monday,CVenslauskas,2020-09-14 23:59:14+00:00,
1305657387295137799,Biden and Trump deliver starkly different messages on wildfires http://twib.in/l/eG478joxAox6 via @guardian,,jruthkelly,2020-09-14 23:59:13+00:00,
1305657386271612928,"also, it's not lost on me these are jobs lost. not to mention the irony of cutting those jobs making customers dispense a product scientists blame for climate change that other scientists say exacerbate wildfires. follow me? #circleoflife #makeitstop #climatechange",#circleoflife #makeitstop #climatechange,Q13FOXKiggins,2020-09-14 23:59:13+00:00,
1304359517552095235,96% Overwhelmingly Positive Reviews! Grab a friend and get in on the co-op FPS action!,,JoinDeepRock,2020-09-11 10:01:57+00:00,
1305657380378615808,Add in some wildfire smoke please,,AnIcarus,2020-09-14 23:59:12+00:00,
1305657378533183489,can you guys spread this shit like wildfire i want it to be my legacy i want to see this spread i want my rage about the lack of pipeline punch at my local gas station to be my impact on the world ,,RlS0TT0,2020-09-14 23:59:11+00:00,
1305657350418817024,“Biden condemns Trump as 'climate arsonist' as wildfires burn.” ,,drancher,2020-09-14 23:59:04+00:00,
1305657347562377217,She is a prime example why there are countless homeless people in CA and wildfires. Stupid people live in CA!,,pinouye50,2020-09-14 23:59:04+00:00,
1305657347277074432,"This is BLM, ANTIFA HATE spreading through our cities and states JUST LIKE WILDFIRE!!! THE LEFTISTS AGENDA IS HATE PEOPLE!!! Put these people aside and be a human being! GOOD GOD! HELP THIS COUNTRY",,GirlWithASpeed1,2020-09-14 23:59:04+00:00,
1305657343363944448,haze in the nyc metropolitan area from wildfires in the west.... existing in coolandia :-),,miggy_azalea_,2020-09-14 23:59:03+00:00,
1305657341983911943,"Saw a lady with no mask smoking outside. I honestly wonder what’s worse, breathing the hazardous wildfire air or cigarettes.",,DJZimmie,2020-09-14 23:59:02+00:00,
1305657338993442818,"Notice the milky sky today? It’s smoke particles in the upper atmosphere from the western #wildfires, brought here by the jet stream. Faint stars also will be blocked out at night. #OhioWX",#wildfires #OhioWX,AndrewWSYX6,2020-09-14 23:59:02+00:00,
1305657338314002435,"NW Peeps And Places Top story: How you can help Oregon wildfire victims, evacuees - http://oregonlive.com https://www.oregonlive.com/environment/2020/09/how-you-can-help-oregon-wildfire-victims-evacuees.html, see more http://tweetedtimes.com/v/1665?s=tnp",,The_CityOfRoses,2020-09-14 23:59:02+00:00,
1305657337915547648,Where's this? Why do you promote pseudoscience? Now trying to scare people? No scientists agree with this hoax. Hurricanes have always been around here long before fossil fuels were used. Same with wildfires. Where's the science? All we see are politicians.,,cabbobby,2020-09-14 23:59:01+00:00,
1305657332194402305,"Classification of a wildfire as ""human caused"" means pretty much any cause besides lightning strike.",,kennethlipp,2020-09-14 23:59:00+00:00,
1305657331733032960,"Gov. Kate Brown's office today confirmed 10 deaths and 22 people missing amid Oregon's catastrophic wildfires. The state is reeling. Almost a million acres of land have burned in a week, and the weather remains a ""mixed bag."" @hanksanderspdx reports.",,AaronMesh,2020-09-14 23:59:00+00:00,
1305657330453942272,Trump Dismisses Climate Change as Wildfires Blaze Along West Coast ?/ What about all the people that are starting the fires????????????????????,,USA61574706,2020-09-14 23:59:00+00:00,
1305657323562688517,Biden calls Trump a ‘climate arsonist’ who ‘won’t take responsibility’ for wildfires https://www.foxnews.com/politics/biden-charges-trumps-a-climate-arsonist-who-wont-take-responsibility-for-wildfires What he do for 8 years! This just didn’t happen in 3 years. I happened on his watch!,,liz95920282,2020-09-14 23:58:58+00:00,
1305657322941763584,Trump questions role of climate change in West Coast wildfires via @FT ‘it’s going to disappear’,,enkita,2020-09-14 23:58:58+00:00,
1305657320857362435,"Its just some guy who was arrested for starting a “brush blaze” on a grassy area on the side of a highway which, was extinguished wo issue That’s separate from the raging wildfires that are happening all over the Pacific NW It’s misleading reporting ",,sang4bhatt,2020-09-14 23:58:57+00:00,
1305657318244139008,Wildfire Smoke to Linger as Hopes for Wind and Rain Dissipate Monday http://www.chronline.com/news/wildfire-smoke-to-linger-as-hopes-for-wind-and-rain-dissipate-monday/article_bc4c7ba8-f6b3-11ea-aac1-6f3b205d557a.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share via @chronline,,chrisjb360,2020-09-14 23:58:57+00:00,
1305657318210764804,"Yes! Oregon Homeowners Warn Looters Amid Wildfire: ‘You Loot, We Shoot’ https://www.breitbart.com/politics/2020/09/14/oregon-homeowners-warn-looters-amid-wildfire-you-loot-we-shoot/ via @BreitbartNews",,JinxOfWV,2020-09-14 23:58:57+00:00,
1305657317803819008,Yearly use of DEW and paid arsonists to create wildfires in the seasonally dry summer. More Agenda 21 population control. No such thing as climate change. Politically controlled water and power to Republican Northern California. ,,FarRightGirl,2020-09-14 23:58:57+00:00,
1305657301093810176,Trump suggests California Democrats are to blame for record-setting wildfires even as the federal government controls 19 times the forest acreage there ,,BEVHOWARD40,2020-09-14 23:58:53+00:00,
1305657298552057856,Here’s a big ol go fuck yourself from the prez to wildfire victims. He can’t win those states so of course they’re not humans to him ,,rslaney95,2020-09-14 23:58:52+00:00,
1305657291514032129,Whoa: Alaska Airlines is suspending flights to #PDX and #GEG until 15:00 PT on Tuesday on account of wildfire smoke ,#PDX #GEG,byerussell,2020-09-14 23:58:50+00:00,
1305657286602428416,Left-Wing Arsonist's Are Setting Many Of The Wildfires In Western States.... ,,RipTorn18,2020-09-14 23:58:49+00:00,
1305657279585419264,"No surprise the man who still insists Covid will miraculously disappear, also believes that rampant wildfires — in forests where the majority of the land is federally-owned, mind you, so it actually is the president’s problem — will disappear because...winter. JFC. SMFH. 🙄🤬",,elielandau,2020-09-14 23:58:48+00:00,
1305657278218088449,Trump and Biden clash over climate and wildfires 50 days out from Election Day ,,Mat1740,2020-09-14 23:58:47+00:00,
1305657277991604225,Big floods and wildfires here in the western suburbs of Chicago.,,gene57434973,2020-09-14 23:58:47+00:00,
1303392251696025600,One man’s heroic efforts to save a local animal attraction #ad Story from @Duracell ,#ad,USATODAY,2020-09-08 17:58:23+00:00,
1305657274237673473,You could literally put Obama on that chart of photos as a rapist in 2006 with felony cocaine possession and these buffoons would believe it and spread it like wildfire,,mando_dando,2020-09-14 23:58:46+00:00,
1305657262187347968,Trump’s *actual* words at a serious wildfire briefing in California today #ClimateArsonist,#ClimateArsonist,FML_USA,2020-09-14 23:58:43+00:00,
1305657261147197444,"In the meantime, most wildfires have occurred on federal lands but the Fucking Moron in the Oval Office blames it all on the states for the lack of action!",,EV44552955,2020-09-14 23:58:43+00:00,
1305657248983572480,Smoke from Western wildfires has blown thousands of miles to New York - CNN ,,PetalsTm,2020-09-14 23:58:40+00:00,
1305657247544913921,Baking an Apple crisp instead of doing readings while a pandemic rages on with smoke from wildfires around you is just *chef’s kiss* self care,,willshelling,2020-09-14 23:58:40+00:00,
1305657236966969345,"This is how it ends... President Trump, at today's wildfires briefing: ""It'll start getting cooler. You just watch."" Wade Crowfoot, California Secretary for Natural Resources: ""I wish science agreed with you."" President Trump: ""Well, I don't think science knows actually.""",,LxQuennell,2020-09-14 23:58:37+00:00,
1305657236740599808,We should pay attention to the climate crisis after the wildfires have passed :),,TheLumpus,2020-09-14 23:58:37+00:00,
1305657231996645376,URGENT: @vicpdcanada is looking for a missing 12-year-old girl last seen Sunday morning via @CHEK_News https://www.cheknews.ca/vicpd-looking-for-missing-12-year-old-girl-last-seen-sunday-morning-700960/ #YYJ #VictoriaBC #Saanich #VancouverIsland #Nanaimo #YVR,#YYJ #VictoriaBC #Saanich #VancouverIsland #Nanaimo #YVR,BCWildfireWkly,2020-09-14 23:58:36+00:00,
1305657221930520578,"Wildfires happen because Dem Governor’s do not budget for proactive forestry strategies that prevent these annual 🔥 events. The states should be sued for lack of protection of their citizens, or Governor’s replaced by Recall Elections. Vote Republican🇺🇸",,ThoughtShaping,2020-09-14 23:58:34+00:00,
1305657217438248960,It really does feel like the end of the world tbh #wildfires ,#wildfires,tweetbrk,2020-09-14 23:58:33+00:00,
1305657212451213312,"If interested, the President held a public briefing with CA officials and subject mater experts today on the Wildfires in CA. My reference is from that briefing from an SME who did studies on veg density for UC Berkeley and UC Merced. I am sure that is public.",,USfreedomLeague,2020-09-14 23:58:32+00:00,
1305657209339039744,@realDonaldTrump Trump Has Head-Scratching Solution For California Wildfires : 'It Will Start Getting Cooler' Really?!? What the hell is wrong with you? @senatemajldr @GOP,,ForpeaceinUS,2020-09-14 23:58:31+00:00,
1305657200946315264,"Here's another ""2020"" image for you. This cell tower in Henderson county completely covered with turkey vultures set in front of the setting sun obscured by the west coast wildfires. Have a good night. http://wbbjtv.com/weather #tnwx #WBBJ",#tnwx #WBBJ,WBBJ7TomMeiners,2020-09-14 23:58:29+00:00,
1305657194294243328,"You should have given them the briefing to explain being in office less than four years is impossible for you to take the blame for their wildfires. No folks - that's GOD burning your ass for rioting, looting, maiming, killing. Karma's a bitch!!!",,patty_tremblay,2020-09-14 23:58:27+00:00,
1306534645421441024,96% Overwhelmingly Positive Reviews! Grab a friend and get in on the co-op FPS action!,,JoinDeepRock,2020-09-17 10:05:08+00:00,
1305657191962218496,"Western Wildfires Damage, Contaminate Drinking Water Systems - Circle of Blue ",,Marie55157075,2020-09-14 23:58:27+00:00,
1305657173800660992,"Just in time for Sally's arrival. People on the West Coast are praying for you, in between uncontrollable coughing fits. Luckily it's a wet cough, not a dry cough. Just unprecedented #wildfires, not #COVID19. Can 2020 please end soon? #VoteBlueToSaveAmerica",#wildfires #COVID19 #VoteBlueToSaveAmerica,sweepsgal1961,2020-09-14 23:58:22+00:00,
1305657171863121920,"Wildfire smoke getting caught aloft and carried to the east coast isn’t anything new, if it makes you feel any better, but yes.",,ekstasis,2020-09-14 23:58:22+00:00,
1305657170638364672,Oregon wildfires prompt state to open first-ever mobile morgue; 10 confirmed dead and 50 missing ,,JaxAlemany,2020-09-14 23:58:22+00:00,
1305657167119183873,— YES LMAO THE ONLY FIRE WE'RE SUPPOSED TO HAVE IS THE HEAT WYM THERE'S A WILDFIRE,,windupdrk,2020-09-14 23:58:21+00:00,
1305657156734255104,Al-Qaida Touts Wildfires As Terror Weapon https://youtu.be/7qqd0gGdWVM via @YouTube,,DwellerWoods,2020-09-14 23:58:18+00:00,
1305657155794743302,"In the meantime, most wildfires have occurred on federal lands but the Fucking Moron in the Oval Office blames it all on the states for the lack of action!",,EV44552955,2020-09-14 23:58:18+00:00,
1305657154758561792,"But I can see from the Alert Wildfire cam atop Mt. Konocti, also looking East, the smoke will be back... ",,terreal,2020-09-14 23:58:18+00:00,
1305657151441035266,GST944/N744ST (B744) departed Mc Clellan Airfield (MCC) at 16:58 PDT enroute to Mc Clellan Airfield (MCC) for an estimated arrival at 17:39 PDT https://flightaware.com/live/flight/GST944/history/20200914/2358Z/KMCC/KMCC #flightaware,#flightaware,NorCal_Wildfire,2020-09-14 23:58:17+00:00,
1305657146131054598,So we have to hope for massive wildfires and a super volcano to blunt the effects of climate change.,,IanMCohen,2020-09-14 23:58:16+00:00,
1305657139927580673,Governor Newsom Orders All Trees To Wear Masks To Prevent Spread Of Wildfires https://babylonbee.com/news/california-announces-mask-mandate-for-trees-to-reduce-wildfire-transmission-rate via @TheBabylonBee,,RravenM,2020-09-14 23:58:14+00:00,
1305657139277565958,Trump baselessly questions climate science during California wildfire briefing ,,MKLuxuryrentals,2020-09-14 23:58:14+00:00,
1305657130591154177,"HEY NIKKI.... WHERE YOU BEEN??? THIS IS OLD NEWS! TRY TWEETING CURRENT SHIT... LIKE... 200K DEAD FROM TRUMP FAILING ON C19, OR, CA WILDFIRES OUT OF CONTROL AND PEOPLE DEAD &amp; HOMELESS, OR, BIDEN BEATING TRUMP IN POLLS, OR, HURRICANE TO HIT MS/AL. WAKE THE FRACK UP TO TODAY! 🖕🏼 ",,KevTra57,2020-09-14 23:58:12+00:00,
1305657126669279232,"@JoeBiden sounds like he is blackmailing the west coast. “Biden can stop wildfires” almost as if, it was his supporters who’ve been starting them. #BidenRiots",#BidenRiots,AlexAvery2126,2020-09-14 23:58:11+00:00,
1305657113503440899,"""There are 29 wildfires currently burning in British Columbia, with the majority in the province’s Southeast Fire Centre and Coastal Fire Centre.""",,Chris_S_Kelly,2020-09-14 23:58:08+00:00,
1305657109502144512,What are the long-term health problems caused by exposure to wildfire smoke? The data doesn’t exist yet https://trib.al/N552WTZ,,Oregonian,2020-09-14 23:58:07+00:00,
1305657092309540864,"Is there anything similar to a candle/incense we can use if they told us to avoid lighting anything inside while the wildfire smoke is still so thick? They said it might still last until Friday, and that makes me want to lay on the floor and weep quietly into my yoga mat.",,EmLHoffman,2020-09-14 23:58:03+00:00,
1305657088203468809,"Trump, Newsom swap praise on wildfires, agree not to debate climate ",,ErinShaleah,2020-09-14 23:58:02+00:00,
1305657085816983553,"Somewhere over a million Americans will be climate refugees between the wildfires and superstorms that have already hit in 2020, and nearly every coming year of our lives will be *worse*. Those in charge of response are incompetent &amp; in denial. This issue alone should compel us.",,anildash,2020-09-14 23:58:01+00:00,
1305657070851481600,"Trump challenged on #climatechange at #California wildfire briefing. The US has a new #environmental hero, CA Natural Resources Secy. Wade Crowfoot.",#climatechange #California #environmental,petermaer,2020-09-14 23:57:58+00:00,
1304134289999757315,"Listen up, Miners! It's time to recruit those stragglin' beardo friends of yours. Management has approved a 30% discount on Deep Rock Galactic, so get in before Update 32 hits!",,JoinDeepRock,2020-09-10 19:06:59+00:00,
1305657067793833984,"On top of that The Clean Air Act.. “treat(s) the smoke from a controlled, prescribed burn as a pollutant that must be analyzed and permitted before the burn can be done. The smoke from a wildfire is not similarly scrutinized.”",,joeykrug,2020-09-14 23:57:57+00:00,
1305657060248489984,"Lauren let's talk about the bounties put on U.S. soldiers, let's talk about the Trump children stealing money from a charity, let's talk about campaign funds being used to pay off adult actresses, do I need to continue? Oh almost 200,000 Americans dead, wildfires burning.",,kurtdavis,2020-09-14 23:57:55+00:00,
1305657059501903873,"California is over 2000 miles away from me, but here I am... staring at the smoke from the wildfires above my city. Climate change affects all of us. ",,GoddessByNight,2020-09-14 23:57:55+00:00,
1305657046205829120,AIR QUALITY ALERT EXTENDED: Wildfire smoke has caused an air quality alert to be extended through Thursday in Washington state. @GraceLimWX,,Q13FOX,2020-09-14 23:57:52+00:00,
1305657045287202816,"Submitted to two contests, queried a prod co, and several writing gigs on @NetworkISA But pretty overwhelmed with pandemic, surgeries, new job, and now wildfires. First draft of pilot done but having a hard time motivating for a re- write. Send me inspiring thoughts #WRAC20",#WRAC20,deborah_syna,2020-09-14 23:57:52+00:00,
1305657038467293184,"Yes, & that’s the problem. Are you open-minded enough to watch this short video & find out the REAL reason why California wildfires are getting worse by the year? If you’re like most ‘climate changers,’ you wont bc it doesn’t fit your narrative... ",,TimTaylor101257,2020-09-14 23:57:50+00:00,
1305657032771547137,"""In a year that has already seen massive and uncontrolled wildfires in the Amazon and in Australia, the California fires make clear the immense dangers posed to human society by climate change, and the total inability of capitalism to address the problem."" #ClimateCrisis",#ClimateCrisis,j_em_bee,2020-09-14 23:57:49+00:00,
1305657031949463552,"#TrumpisUnfit #TrumpDeniesEnvironmenttoDeath TRUMP BLAMES CALIFORNIA WILDFIRES ON FOREST MANAGEMENT, NOT CLIMATE CHANGE ",#TrumpisUnfit #TrumpDeniesEnvironmenttoDeath,honorverity,2020-09-14 23:57:49+00:00,
1305657022579384321,Australia and the West Coast wildfires,,322secretnumber,2020-09-14 23:57:46+00:00,
1305657020457000960,You and your thugs are what’s actually threatening our suburbs. Wildfires. Floods. Hurricanes having nothing to do with it.🤡 We need to vote for Trump! That is all. 🇺🇸🇺🇸🇺🇸 ,,VietnmVetDghtr,2020-09-14 23:57:46+00:00,
1305657019240574976,"Re: California Wildfires @realDonaldTrump Governor Newsom just pointed out (to the idiot Trump), that 57% of the forest land in California is under federal jurisdiction. So grab a rake dumb ass, and STOP telling California what to do. This is your problem...OWN IT! #Resist",#Resist,JerasIkehorn,2020-09-14 23:57:45+00:00,
1305657000341233664,"In the meantime, most wildfires have occurred on federal lands but the Fucking Moron in the Oval Office blames it all on the states for the lack of action!",,EV44552955,2020-09-14 23:57:41+00:00,
1305656995580506112,Very informative thread from @ErinEARoss on how a combination of climate change and lapses in forest management contribute to our wildfire problem. ,,andyHatch,2020-09-14 23:57:40+00:00,
1305656986806169600,ALERT: USPS Closes Post Offices in 3 States Because of Massive Wildfires - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://globalpandemic.net/news/usps-closes-post-offices-in-3-states-because-of-massivewildfires/,#Coronavirus #COVID19 #Protests,GlobalPandemics,2020-09-14 23:57:38+00:00,
1305656976152514562,Noxious u.s politics constantly being pushed onto my feed. Noxious u.s wildfire smoke choking our atmosphere. Sick of that damn country,,shivermountain,2020-09-14 23:57:35+00:00,
1305656964274290688,"https://www.abc.net.au/news/2020-09-15/donald-trump-it-will-get-cooler-wildfires-california-climate/12664230 On this @realDonaldTrump is right. Like in the Australian summer, there were wildfires, and the Climate Communists screamed Climate Change. After summer, came Autumn, then Winter. The fires went out. It got colder. It rained. Taxing the air, won't stop it",,MarkAClarkson,2020-09-14 23:57:32+00:00,
1305656964177735680,"Wildfires on West Coast leave at least 35 dead, evacuees describe having 'lost everything' - Fox News ",,PetalsTm,2020-09-14 23:57:32+00:00,
1305656946201104392,"Trump is blaming cali wildfires on poor mantainence of forest. Fuck you dude. Fuck everything about you. People are losing homes, animals are losing lives, and qll you can think about is yourself you selfish piece of shit.",,EastCoastMemory,2020-09-14 23:57:28+00:00,
1305656946025017345,Wildfires=antifafires. Don’t be a nature racist Joe,,sophie_in_space,2020-09-14 23:57:28+00:00,
1305656941788749824,"In the meantime, most wildfires have occurred on federal lands but the Fucking Moron in the Oval Office blames it all on the states for the lack of action!",,EV44552955,2020-09-14 23:57:27+00:00,
1306534645421441024,96% Overwhelmingly Positive Reviews! Grab a friend and get in on the co-op FPS action!,,JoinDeepRock,2020-09-17 10:05:08+00:00,
1305656932011618304,"Seems like a ""wildfires are Trump's fault"" week.",,MarsupialGamer,2020-09-14 23:57:25+00:00,
1305656921613979648,"#100DaysOfCode #Python R2 D41, Exception and error handling, finished a #Lynda #Splunk review and learned the term #bogomips. Also #wildfire #smoke will be with us for the week so I'll be playing more #guitar instead of #cycling 🎸🫁🚭",#100DaysOfCode #Python #Lynda #Splunk #bogomips #wildfire #smoke #guitar #cycling,JeremyPK,2020-09-14 23:57:22+00:00,
1305656921379143680,"Yes, they have said that. But the Clackamas County Sheriff just reported they are working with the Joint Terrorism Task Force on wildfire investigations.",,TempleOfMan,2020-09-14 23:57:22+00:00,
1305656917432307712,We are doing a food and necessities drive for those that were affected by the wildfires. We will have donations open at different locations for the next week. Updates will come on where donation locations will be. ,,TPClarkCounty,2020-09-14 23:57:21+00:00,
1305656913028214784,ganja burn hut probably because of the wildfire memes-,,rebarbx,2020-09-14 23:57:20+00:00,
1305656908381028357,“Donald Trump Is Smarter Than We Ever Gave Him Credit For” by Jessica Wildfire ,,LennonG15,2020-09-14 23:57:19+00:00,
1305656906468306944,"Just to be clear, these massive wildfires are driven by worsening climate change AND they’re intensified by forest mismanagement. (I don’t normally comment on stuff Trump says or tweets, but I felt I had to say something.) ",,raminskibba,2020-09-14 23:57:19+00:00,
1305656897953988609,"The smoke was suppose to start moving out of Seattle but the wind hasn't shown up, my daughter is hanging in there but is starting to get sick. People are being affected everywhere, I pray for everyone affected & mother earth. #wildfires #SmokeAdvisory",#wildfires #SmokeAdvisory,TracyStreeter1,2020-09-14 23:57:17+00:00,
1305656892044185600,Now you know what it's like to be in california during wildfire season LOOOOOOL Even though I was there during the wildfire in bc a few years ago,,SeanDNguyen,2020-09-14 23:57:15+00:00,
1305656885534580736,Been so preoccupied with not dying from wildfire smoke that I just now realized my family is about to get hit by a hurricane.,,VittoriyaWoW,2020-09-14 23:57:14+00:00,
1305656877078831105,Wings of the Rainbow on @Bonfire https://www.bonfire.com/wings-of-the-rainbow-1/ #fundraising #wildfires #2020 #rainbow #helpinghand #giirlfromOregon,#fundraising #wildfires #rainbow #helpinghand #giirlfromOregon,giirlfromOregon,2020-09-14 23:57:12+00:00,
1305656870552571904,Canada has its “quietest wildfire season in many years too” lol,,BugaluTopian,2020-09-14 23:57:10+00:00,
1305656847924301824,Wildfires across the West Coast of the US are continuing to cause poor air quality ,,SmythEkin,2020-09-14 23:57:05+00:00,
1305656846607421440,"Oregon residents are illegally stopping drivers at gunpoint during wildfire evacuations, sheriff says https://www.cnn.com/2020/09/14/us/oregon-armed-checkpoints-wildfires-looting-trnd/index.html 🤷🏾‍♀️There’s nothing to loot you Neanderthals! It all burned down!",,DeviStCharles,2020-09-14 23:57:04+00:00,
1305656816857157638,"How about allowing smaller fires? There are articles about how we’ve gotten so good at preventing fires that when they finally do happen, they’re catastrophic. Wildfires are natural and can be replenishing. I’m clearly no expert, but I can see validity in that argument.",,cjmills82,2020-09-14 23:56:57+00:00,
1305656808959356928,the fact that smoke from all the wildfires is now in illinois is terrifying for so many reasons,,deansboba,2020-09-14 23:56:55+00:00,
1305656808497983488,wildfire smoke sunset all the way in Wisconsin. horrible ,,whaleMPH,2020-09-14 23:56:55+00:00,
1305656801128574978,Joe...I’m sorry it’s tough for you to discern arsonists vs climate change. The liberals are as predictable as they come. Wildfires...climate change...now let’s go try to argue green deal in stimulus. Race...let’s defund police while they get shot and attacked,,realrainzip15,2020-09-14 23:56:53+00:00,
1305656800461631489,"In the meantime, most wildfires have occurred on federal lands but the Fucking Moron in the Oval Office blames it all on the states for the lack of action!",,EV44552955,2020-09-14 23:56:53+00:00,
1305656794195398657,35 dead as wildfires rage across the West Coast ,,FireandAviation,2020-09-14 23:56:52+00:00,
1304134289999757315,"Listen up, Miners! It's time to recruit those stragglin' beardo friends of yours. Management has approved a 30% discount on Deep Rock Galactic, so get in before Update 32 hits!",,JoinDeepRock,2020-09-10 19:06:59+00:00,
1305656761827778562,"As Wildfires Burn Out of Control, the West Coast Faces the Unimaginable - The New York Times ",,ebrandt76,2020-09-14 23:56:44+00:00,
1305656752759885824,"The California wildfires, climate change and capitalism http://www.wsws.org/en/articles/2020/09/14/pers-s14.html #climatecrisis",#climatecrisis,j_em_bee,2020-09-14 23:56:42+00:00,
1305656736234299394,"This idiot should be thrown in jail,making false accusations against a sitting President!🇺🇸😣....Biden calls Trump a ‘climate arsonist’ who ‘won’t take responsibility’ for wildfires ",,cornock60,2020-09-14 23:56:38+00:00,
1305656729603112960,Wisconsin volunteers help with California wildfire response ,,ppaolantonio,2020-09-14 23:56:36+00:00,
1305656721986080768,I have lived in California my whole life and have experienced having to evacuate our home due to one of these wildfires. I want to ask Trump where he wants us to put the leaves and explosive trees after we rake them.,,rostholder,2020-09-14 23:56:35+00:00,
1305656715015262208,"Be honest. If elected all you 2 Clowns would have to do to stop a lot of the wildfires started in CA, OR and WA states is to have the Democrats and George Soros stop subsidizing the arsonists in ANTIFA &amp; BLM. ",,clueless1deux,2020-09-14 23:56:33+00:00,
1305656712175579139,Donald Trump blames ‘matchstick’ trees and dead leaves for California wildfires http://dlvr.it/RgcMjy,,WadaGR,2020-09-14 23:56:32+00:00,
1305656709529169921,The parents who started the west coast wildfires with their gender reveal better name that baby Dante,,laramie_mayeb,2020-09-14 23:56:32+00:00,
